USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
720533,99999,2.01201E+11,350,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,19,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,360,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,21,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,21,******,30.19,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,21,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,21,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,21,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,200,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,19,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,21,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,21,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,280,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,19,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,21,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,21,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,19,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,80,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,19,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,19,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,14,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,16,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,280,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,100,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,9,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,10,******,30.19,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,260,24,31,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,15,25,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,10,******,30.21,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,13,19,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.21,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,10,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,320,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,10,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,12,******,30.22,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,12,******,30.21,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,330,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,14,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,310,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,14,******,30.19,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,330,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,14,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,300,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.17,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,9,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,100,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,330,10,16,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,9,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,320,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,5,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,26,33,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,59,5,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,280,10,29,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,7,******,30.11,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,5,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,330,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,7,******,30.12,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,290,7,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,9,******,30.13,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,290,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,9,******,30.14,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,290,15,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,5,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,57,7,******,30.15,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,70,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,16,******,30.16,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,340,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,18,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,16,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,9,******,30.18,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,310,8,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,5,******,30.19,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,310,13,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,3,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,280,17,23,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,3,******,30.2,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,290,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,3,******,30.22,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,5,******,30.23,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,3,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,270,9,24,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,3,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,260,9,17,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,3,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,130,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,1,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,3,******,30.27,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,9,******,30.28,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,10,******,30.29,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,5,******,30.29,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,12,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,12,******,30.31,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,9,******,30.31,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,40,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,10,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,90,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,14,******,30.34,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,90,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,14,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,18,******,30.38,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,180,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,16,******,30.38,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,180,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,14,******,30.39,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,16,******,30.38,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,36,16,******,30.38,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,18,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,14,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,230,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,14,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,340,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,14,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,240,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,14,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,230,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,220,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,14,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,150,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,30,16,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,18,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,32,19,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,34,19,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,37,19,******,30.36,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,18,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,18,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,10,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,19,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,360,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,18,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,20,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,19,******,30.37,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,19,******,30.35,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,19,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,140,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,19,******,30.31,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,110,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,19,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,19,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,21,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,18,******,30.28,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,18,******,30.28,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,50,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,18,******,30.27,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,60,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,19,******,30.26,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,50,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,19,******,30.26,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,40,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,21,******,30.27,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,70,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,55,21,******,30.27,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,10,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,23,******,30.28,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,23,******,30.29,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,340,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,48,21,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,19,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,10,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,21,******,30.31,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,***,***,722,CLR,*,*,*,****,**,**,**,**,**,**,**,**,*,45,23,******,*****,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,23,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,25,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,200,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,25,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,180,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,25,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,25,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,25,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,39,23,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,320,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,23,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,18,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,19,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,210,3,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,16,******,30.33,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,18,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,240,6,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,46,14,******,30.32,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,230,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,50,14,******,30.31,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,230,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,14,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,9,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,14,******,30.3,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,260,10,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,12,******,30.29,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,240,10,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,12,******,30.28,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,240,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.27,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,11,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,12,******,30.26,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,13,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,52,12,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,250,11,19,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,260,13,18,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,260,13,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,54,12,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,16,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,14,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,14,******,30.25,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,360,5,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,41,16,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,14,******,30.24,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,45,14,******,30.23,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,14,******,30.22,******,***,***,*****,*****,*****,*****,**
720533,99999,2.01201E+11,***,0,***,722,CLR,*,*,*,10,**,**,**,**,**,**,**,**,*,43,14,******,30.21,******,***,***,*****,*****,*****,*****,**
